CPU Utilization,Response Time,Class Name
26.909,1,'Low'
28.1,1,'Low'
31.2,1,'Low'
32.636,1,'Low'
28,1,'Low'
32.6,1,'Low'
59.1,1,'Very Low'
39.727,1,'Low'
34.2,1,'Low'
29.5,1,'Low'
26.455,1,'Low'
39.7,1,'Low'
50.2,1,'Very Low'
55.455,1.273,'Very Low'
47.8,1,'Low'
38.5,1,'Low'
52.8,1,'Very Low'
56.818,1,'Very Low'
74.8,1,'Very Low'
55.2,1.1,'Very Low'
33.636,1,'Low'
27.1,1,'Low'
26.3,1,'Low'
26.364,1,'Low'
27.6,1,'Low'
26.2,1,'Low'
29.7,1,'Low'
31.909,1,'Low'
32.8,1,'Low'
33.7,1,'Low'
55,1,'Very Low'
27.6,1,'Low'
38.3,1,'Low'
42.1,1,'Low'
32.727,1,'Low'
32.3,1,'Low'
50,1,'Low'
67,1,'Very Low'
78.6,1,'Very Low'
56.5,1,'Very Low'
54.182,1.091,'Very Low'
62.4,1,'Very Low'
36.7,1,'Low'
42.727,1,'Low'
16.5,1,'High'
13.7,1,'High'
14.455,1,'High'
13.7,1.1,'High'
13.7,1,'High'
14.364,1,'High'
17.6,1,'High'
13.4,1,'High'
14.2,1,'High'
26.909,1,'Low'
44.4,1,'Low'
17.5,1.1,'High'
26.273,1,'Low'
21.2,1.1,'High'
14.8,1.1,'High'
21.545,1.182,'High'
29.8,1,'Low'
40.7,1,'Low'
41.2,1,'Low'
36.909,1.091,'Low'
47.4,1.3,'Low'
45.9,1.1,'Low'
58.545,1.091,'Very Low'
34.8,1,'Low'
17.3,1,'High'
13.909,1,'High'
13.3,1,'High'
13.3,1,'High'
14.6,1,'High'
13.818,1,'High'
16,1.6,'High'
16,1,'High'
17,1,'High'
17.4,1,'High'
42.3,1,'Low'
13.2,1,'High'
25.091,1,'Low'
22.1,1,'High'
14.5,1,'High'
16.273,1,'High'
13.9,1,'High'
20.7,1,'High'
22.091,1,'High'
20.5,1,'High'
17.6,1,'High'
30.2,1,'Low'
19.909,1,'High'
17.5,1,'High'
14.2,1,'High'
16.818,1,'High'
17.3,1,'High'
13.5,1,'High'
15.1,1,'High'
14.364,1,'High'
13.5,1.1,'High'
14.9,1,'High'
18.727,1,'High'
17.3,1,'High'
42.1,1,'Low'
23.273,1,'High'
33.2,1,'Low'
23.6,1,'High'
13.7,1.1,'High'
15.545,1,'High'
14.7,1,'High'
14.3,1,'High'
19.364,1.364,'High'
16.8,1,'High'
16.2,1,'High'
18.636,1,'High'
16.9,1,'High'
20.6,1,'High'
27.2,1,'Low'
19.455,1,'High'
14.5,1,'High'
13.5,1,'High'
17.545,1,'High'
16.4,1,'High'
18.7,1,'High'
15.9,1,'High'
18.091,1,'High'
22.5,1,'High'
45,1,'Low'
16.818,1,'High'
28.1,1,'Low'
25,1,'High'
15,1,'High'
18.636,1,'High'
20.9,1,'High'
26.5,1,'Low'
35.727,1,'Low'
42.7,1,'Low'
56.4,1,'Very Low'
78.091,1,'Very Low'
56.1,1,'Very Low'
34.1,1,'Low'
14.727,1,'High'
16.9,1,'High'
14.8,1,'High'
13.5,1,'High'
16.636,1.273,'High'
14.1,1,'High'
17.1,1.1,'High'
17.727,1.091,'High'
17.8,1,'High'
20.8,1.1,'High'
42.182,1,'Low'
15.8,1,'High'
25.6,1,'Low'
23.2,1,'High'
17.364,1,'High'
22.2,1,'High'
19.9,1,'High'
29.636,1,'Low'
32.1,1,'Low'
36.4,1,'Low'
46.1,1,'Low'
52.091,1,'Very Low'
38.6,1,'Low'
23.2,1,'High'
17.273,1,'High'
13.9,1,'High'
14.2,1,'High'
15,1,'High'
15.182,1,'High'
15.9,1,'High'
17.8,1,'High'
14.364,1,'High'
16.7,1,'High'
19.8,1,'High'
41.364,1,'Low'
13.6,1,'High'
26.4,1,'Low'
22.1,1,'High'
23.727,1,'High'
18.6,1,'High'
28,1,'Low'
40.273,1,'Low'
26.4,1,'Low'
29.4,1,'Low'
34.4,1,'Low'
38.182,1,'Low'
52.4,1,'Very Low'
41.5,1,'Low'
27.091,1,'Low'
35,1,'Low'
15.4,1,'High'
15.364,1,'High'
14.5,1,'High'
14.3,1,'High'
15.2,1,'High'
18.545,1.182,'High'
15,1,'High'
19.5,1,'High'
42.091,1,'Low'
14.2,1,'High'
26.1,1,'Low'
23.3,1,'High'
15.091,1,'High'
17.7,1,'High'
23.3,1,'High'
26.091,1,'Low'
35.4,1,'Low'
33,1.1,'Low'
40.727,1,'Low'
24.1,1,'High'
39.8,1,'Low'
30,1,'Low'
14.273,1,'High'
14.5,1,'High'
13.6,1,'High'
13.455,1,'High'
13.3,1,'High'
13.9,1,'High'
16,1,'High'
19.364,1,'High'
15.3,1,'High'
22.2,1,'High'
44.091,1,'Low'
14,1,'High'
20.9,1.1,'High'
25.8,1,'Low'
20.091,1,'High'
25.3,1,'Low'
30.1,1,'Low'
44.091,1,'Low'
52.6,1.1,'Very Low'
34.8,1.1,'Low'
28.455,1.091,'Low'
28.8,1.3,'Low'
39.3,1,'Low'
26.8,1,'Low'
19.545,1,'High'
16.9,1,'High'
16,1,'High'
16.727,1,'High'
17.9,1,'High'
16.7,1,'High'
19.9,1,'High'
23.091,1,'High'
19.1,1,'High'
21.3,1.1,'High'
42.273,1,'Low'
17.1,1,'High'
28.6,1,'Low'
26,1,'Low'
19.182,1,'High'
18.4,1,'High'
19.8,1,'High'
18.182,1,'High'
35.8,1,'Low'
30.1,1,'Low'
23.7,1,'High'
23.455,1,'High'
19,1,'High'
21.8,1,'High'
20.636,1,'High'
19.7,1,'High'
23,1,'High'
19.1,1,'High'
19.364,1,'High'
17.7,1,'High'
19.7,1,'High'
16.818,1,'High'
20,1,'High'
20.5,1,'High'
42.8,1,'Low'
24,1,'High'
36,1.1,'Low'
27.9,1,'Low'
19.455,1,'High'
17.3,1,'High'
17,1,'High'
22.364,1,'High'
23.4,1,'High'
19.3,1,'High'
19.7,1,'High'
29.545,1,'Low'
28.4,1,'Low'
29.3,1,'Low'
17.727,1,'High'
17.4,1.1,'High'
16.2,1,'High'
16.9,1,'High'
22,1,'High'
15.5,1,'High'
16.9,1,'High'
21.727,1,'High'
29.9,1.2,'Low'
28.8,1,'Low'
46.4,1,'Low'
22.273,1,'High'
31.5,1.3,'Low'
29.3,1.1,'Low'
25.909,1,'Low'
16,1,'High'
30,1,'Low'
37,1,'Low'
32,1.1,'Low'
32.1,1,'Low'
37.7,1.1,'Low'
67.455,1,'Very Low'
31.9,1.1,'Low'
25.6,1,'Low'
15.909,1,'High'
14.1,1,'High'
14.9,1,'High'
13.7,1,'High'
17.182,1,'High'
14.6,1,'High'
16.8,1,'High'
18.182,1,'High'
19,1.2,'High'
20.1,1,'High'
43.1,1,'Low'
13.545,1,'High'
26.2,1,'Low'
21.8,1,'High'
15.909,1,'High'
16.6,1,'High'
24.5,1,'High'
36.182,1,'Low'
24.6,1,'High'
25,1,'High'
25.5,1,'Low'
37.364,1,'Low'
40.8,1,'Low'
27.7,1,'Low'
23.182,1,'High'
18.8,1,'High'
14,1,'High'
14.1,1.1,'High'
15.455,1,'High'
17.6,1.6,'High'
15.2,1.8,'High'
15.818,1,'High'
16.7,1,'High'
20.6,1,'High'
45,1,'Low'
15.455,1,'High'
24.7,1,'High'
22.3,1.1,'High'
19.273,1,'High'
16.5,1,'High'
31.8,1,'Low'
26.7,1.2,'Low'
26.727,1,'Low'
33.1,1.2,'Low'
34.6,1,'Low'
33.455,1,'Low'
40.2,1.1,'Low'
29.4,1,'Low'
17.4,1,'High'
13.909,1,'High'
16.7,1,'High'
16.2,1,'High'
14.545,1,'High'
13.6,1,'High'
17.1,1,'High'
18.7,1,'High'
23.091,1,'High'
33.3,1,'Low'
49,1,'Low'
25.545,1,'Low'
34.8,1,'Low'
32.7,1,'Low'
25.4,1,'Low'
44.909,1.273,'Low'
63.8,1,'Very Low'
59.6,1,'Very Low'
39.364,1,'Low'
37.1,1,'Low'
64,1,'Very Low'
42.091,1,'Low'
39.1,1,'Low'
41.6,1.6,'Low'
18.2,1,'High'
14,1,'High'
13.7,1,'High'
15.1,1,'High'
15.091,1,'High'
14.7,1,'High'
19.9,1,'High'
15.1,1,'High'
15.455,1,'High'
23.8,1,'High'
45.4,1.3,'Low'
14.455,1.091,'High'
25.2,1,'Low'
21.7,1,'High'
16.818,1,'High'
19.7,1,'High'
25.8,1,'Low'
22.6,1,'High'
35.818,1,'Low'
42.3,1.2,'Low'
40.5,1.1,'Low'
37.727,1,'Low'
36.1,1,'Low'
19.7,1,'High'
15.8,1,'High'
14.182,1,'High'
13.4,1,'High'
13.2,1,'High'
14.455,1,'High'
14.2,1,'High'
16.9,1,'High'
14.5,1,'High'
18.364,1,'High'
20.9,1,'High'
44.1,1,'Low'
14.545,1,'High'
25.8,1,'Low'
36.1,1,'Low'
15.4,1,'High'
14.273,1,'High'
13.6,1,'High'
16.4,1.1,'High'
30.091,1,'Low'
20,1.2,'High'
16.9,1,'High'
17.3,1,'High'
16.182,1,'High'
17.1,1,'High'
14.5,1,'High'
16,1,'High'
16.8,1,'High'
15.3,1,'High'
15,1,'High'
14.545,1,'High'
16.3,1,'High'
14.5,1.1,'High'
20.273,1,'High'
26.4,1,'Low'
44.8,1.1,'Low'
16.545,1,'High'
34.7,1,'Low'
28,1.1,'Low'
17,1,'High'
19.727,1,'High'
14.4,1,'High'
14.3,1,'High'
16.909,1,'High'
20.9,1.1,'High'
20.2,1,'High'
37.1,1,'Low'
22.455,1,'High'
19,1,'High'
14.7,1,'High'
14.091,1,'High'
14,1.1,'High'
13.7,1,'High'
17.727,1,'High'
13.4,1,'High'
15.4,1.1,'High'
13.8,1,'High'
22.727,1,'High'
20.6,1,'High'
44.9,1,'Low'
15.909,1,'High'
24.7,1.2,'High'
22.6,1.2,'High'
14.4,1,'High'
21.091,1,'High'
16.2,1.3,'High'
18.4,1,'High'
26.727,1,'Low'
23.5,1,'High'
33.6,1,'Low'
40.7,1,'Low'
28.455,1,'Low'
31.6,1,'Low'
15.5,1,'High'
13,1.091,'High'
14.5,1,'High'
13.7,1,'High'
15.6,1.2,'High'
15.636,1,'High'
18.1,1,'High'
14.7,1,'High'
20.727,1,'High'
17.2,1,'High'
41.7,1,'Low'
14,1,'High'
26,1,'Low'
23.9,1,'High'
18.6,1,'High'
31.818,1,'Low'
36.5,1,'Low'
41.1,1,'Low'
28.364,1,'Low'
42.7,1,'Low'
33.9,1,'Low'
18.9,1,'High'
48.091,1,'Low'
18.1,1,'High'
15.6,1,'High'
13.818,1,'High'
13.7,1,'High'
14.6,1,'High'
16,1,'High'
17.636,1,'High'
17.1,1,'High'
16.3,1,'High'
20.182,1,'High'
21.2,1,'High'
43.4,1,'Low'
14.6,1,'High'
25.091,1,'Low'
23.4,1,'High'
14.5,1,'High'
25.545,1,'Low'
25.6,1,'Low'
29.1,1,'Low'
34.7,1,'Low'
22.182,1,'High'
21.7,1,'High'
27.5,1,'Low'
32.182,1,'Low'
21.4,1,'High'
16.7,1.5,'High'
15.909,1,'High'
14,1,'High'
14.2,1,'High'
17.8,1.5,'High'
13.545,1,'High'
16.2,1,'High'
14.7,1,'High'
17.545,1,'High'
26.2,1,'Low'
44.2,1,'Low'
26.7,1,'Low'
37.182,1,'Low'
33.8,1,'Low'
30.2,1,'Low'
28.091,1,'Low'
33.5,1,'Low'
36.8,1,'Low'
48.5,1,'Low'
41.364,1.364,'Low'
34.5,1,'Low'
35,1,'Low'
57.455,1,'Very Low'
22.2,1,'High'
15.9,1,'High'
14,1,'High'
13.5,1,'High'
13.7,1.1,'High'
13.7,1.1,'High'
14.182,1,'High'
17.8,1,'High'
16.3,1,'High'
22.455,1,'High'
19.8,1,'High'
44,1,'Low'
14.7,1,'High'
24.727,1,'High'
23.5,1,'High'
17.6,1,'High'
14.636,1,'High'
30.5,1,'Low'
21.5,1,'High'
30.2,1.1,'Low'
24.273,1,'High'
31.3,1,'Low'
40.2,1,'Low'
28.636,1,'Low'
21.5,1,'High'
15.9,1,'High'
13.6,1,'High'
14.091,1,'High'
15.1,1.1,'High'
13.8,1,'High'
13.545,1,'High'
15.2,1,'High'
15,1,'High'
18.6,1,'High'
28.091,1,'Low'
43.8,1,'Low'
17.8,1,'High'
27.818,1,'Low'
22,1.1,'High'
15.3,1,'High'
14.455,1,'High'
13.7,1,'High'
13.3,1.3,'High'
17.9,1,'High'
20.818,1,'High'
18.1,1,'High'
22,1,'High'
17.909,1,'High'
15.6,1.2,'High'
13.9,1,'High'
13.2,1,'High'
14.091,1,'High'
17.4,1,'High'
13,1,'High'
15.3,1,'High'
18.091,1,'High'
14.6,1,'High'
17.4,1.4,'High'
23.727,1.091,'High'
45.6,1,'Low'
20,1,'High'
33.7,1,'Low'
30.182,1.091,'Low'
15.5,1.6,'High'
13.5,1.1,'High'
13.545,1,'High'
20.4,1,'High'
15.7,1,'High'
14.5,1.2,'High'
14.545,1,'High'
14.3,1,'High'
14.6,1,'High'
14.364,1,'High'
15,1,'High'
14,1,'High'
14.1,1,'High'
16.091,1,'High'
16.5,1.6,'High'
15,1,'High'
16.818,1,'High'
15.8,1,'High'
22.7,1,'High'
20.727,1,'High'
43.2,1,'Low'
15.4,1,'High'
30.4,1,'Low'
49.727,1.091,'Low'
15.1,1,'High'
14.8,1,'High'
25.909,1,'Low'
44.1,1,'Low'
30.3,1,'Low'
19.2,1,'High'
40.636,1,'Low'
41.5,1.1,'Low'
30.8,1,'Low'
17.545,1,'High'
14.5,1.1,'High'
13.3,1,'High'
14.8,1,'High'
15.182,1.091,'High'
14.5,1,'High'
16.2,1,'High'
16.455,1,'High'
16.5,1,'High'
20.3,1,'High'
28.7,1,'Low'
43.455,1,'Low'
13.9,1,'High'
24.5,1,'High'
22.909,1,'High'
16.2,1,'High'
18.3,1,'High'
23.6,1,'High'
23.091,1,'High'
38.5,1,'Low'
34.5,1,'Low'
33.273,1,'Low'
36.8,1,'Low'
40.5,1,'Low'
25.7,1,'Low'
15.545,1,'High'
14,1,'High'
13.9,1,'High'
14.273,1,'High'
13.8,1,'High'
18.8,1,'High'
16.6,1.3,'High'
16.818,1,'High'
17.8,1,'High'
20.4,1,'High'
43,1,'Low'
13.8,1,'High'
25.4,1,'Low'
31.8,1,'Low'
26.636,1,'Low'
31.5,2.9,'Low'
53.1,1.2,'Very Low'
34,1,'Low'
44.4,1,'Low'
43.3,1,'Low'
31.2,1.2,'Low'
32.273,1,'Low'
28.3,1,'Low'
21.6,1,'High'
18.909,1,'High'
17,1.2,'High'
16.2,1,'High'
15.9,1,'High'
13.545,1,'High'
13.9,1,'High'
19,1,'High'
15.182,1,'High'
24,1,'High'
25.7,1,'Low'
45.4,1,'Low'
16.455,1,'High'
25.6,1,'Low'
22.6,1,'High'
14,1,'High'
14.6,1.1,'High'
34.4,1,'Low'
27.2,1,'Low'
35.091,1,'Low'
28.3,1,'Low'
23.9,1,'High'
28.455,1,'Low'
38.6,1,'Low'
30,1,'Low'
24.455,1,'High'
14.1,1,'High'
13.5,1,'High'
13.9,1,'High'
13.545,1.091,'High'
13.5,1,'High'
17,1,'High'
15.091,1,'High'
19.1,1,'High'
16.3,1,'High'
43,1,'Low'
16.273,1,'High'
25.1,1,'Low'
22.6,1,'High'
15.636,1,'High'
14.5,1,'High'
18.2,1,'High'
26.5,1.2,'Low'
27.091,1,'Low'
23.5,1,'High'
37,1,'Low'
47,1,'Low'
27.7,1,'Low'
23,1,'High'
16.5,1,'High'
15.273,1,'High'
15.4,1,'High'
13.3,1,'High'
14.818,1,'High'
13.7,1,'High'
17.4,1,'High'
18,1,'High'
22.909,1,'High'
19.8,1,'High'
44,1,'Low'
13.636,1.091,'High'
25.7,1,'Low'
23.7,1.1,'High'
14.5,1,'High'
13.909,1,'High'
15,1,'High'
13.7,1,'High'
19.091,1,'High'
16.2,1.1,'High'
18.2,1,'High'
25,1,'High'
19,1,'High'
15.8,1.1,'High'
13.5,1.3,'High'
14.091,1,'High'
16.9,1,'High'
15.1,1,'High'
13.909,1,'High'
15.1,1,'High'
15.4,1,'High'
14.6,1,'High'
20,1,'High'
14.6,1,'High'
44.3,1,'Low'
31.364,1,'Low'
32.4,1,'Low'
28.2,1.1,'Low'
15.2,1,'High'
14.455,1,'High'
14.6,1,'High'
16.6,1.2,'High'
26.727,1,'Low'
15.2,1,'High'
15.9,1,'High'
15.727,1,'High'
17.4,1,'High'
14.8,1,'High'
14,1,'High'
13.182,1,'High'
15.1,1,'High'
13.6,1,'High'
13.545,1,'High'
18.4,1.8,'High'
17.8,1,'High'
14.9,1,'High'
21.727,1,'High'
19,1,'High'
47.7,1,'Low'
17.727,1,'High'
26.5,1.1,'Low'
24.4,1.1,'High'
14.8,1,'High'
16.273,1,'High'
26,1,'Low'
32.4,1,'Low'
34.727,1,'Low'
34.8,1,'Low'
26.5,1,'Low'
25.6,1,'Low'
27,1,'Low'
23.3,1,'High'
18,1,'High'
15,1,'High'
15.2,1,'High'
14.2,1,'High'
17.818,1,'High'
15.7,1,'High'
14.1,1,'High'
13.7,1,'High'
20.182,1.091,'High'
19.7,1,'High'
43.1,1,'Low'
14.273,1,'High'
25.7,1,'Low'
23,1,'High'
16.5,1,'High'
17.364,1,'High'
25.5,1,'Low'
23,1,'High'
34.545,1,'Low'
57.9,1.1,'Very Low'
27.4,1,'Low'
24.273,1,'High'
23.2,1,'High'
23.7,1,'High'
15.3,1,'High'
13.909,1,'High'
14.2,1,'High'
13.4,1,'High'
16.455,1,'High'
15.4,1,'High'
16.7,1.5,'High'
19.7,1,'High'
22.636,1,'High'
20.5,1.1,'High'
43.8,1,'Low'
16.182,1,'High'
27.6,1,'Low'
20.3,1,'High'
15.6,1,'High'
14.455,1,'High'
18.9,1,'High'
31,1,'Low'
29.727,1,'Low'
21.2,1.1,'High'
31.7,1,'Low'
32.5,1,'Low'
32.545,1,'Low'
25.016,1.04,'Low'
24.466,1.045,'High'
18.275,1.012,'High'
19.85,1.053,'High'
22.247,1.036,'High'
25.563,1.049,'Low'
24.224,1,'High'
25.903,1.008,'Low'
23.486,1.016,'High'
17.538,1.053,'High'
18.255,1.04,'High'
22.405,1.004,'High'
22.045,1.028,'High'
23.717,1.02,'High'
31.247,1.036,'Low'
25.688,1.028,'Low'
17.874,1.004,'High'
17.83,1.117,'High'
25.312,1.028,'Low'
24.304,1.024,'High'
23.713,1.016,'High'
22.077,1.028,'High'
21.745,1.02,'High'
17.154,1.012,'High'
17.923,1.02,'High'
22.206,1.028,'High'
18.372,1.004,'High'
20.64,1.02,'High'
20.696,1.02,'High'
25.061,1.016,'Low'
15.235,1.004,'High'
16.575,1.008,'High'
20.097,1.004,'High'
20.255,1.02,'High'
21.187,1.012,'High'
20.401,1.061,'High'
20.162,1.004,'High'
17.421,1.004,'High'
18.235,1.024,'High'
20.429,1,'High'
20.709,1,'High'
20.98,1.028,'High'
22.036,1.057,'High'
20.692,1.02,'High'
16.593,1.065,'High'
18.591,1.04,'High'
20.559,1.036,'High'
20.538,1.012,'High'
20.405,1.004,'High'
20.502,1.032,'High'
20.291,1.004,'High'
17.903,1.02,'High'
17.032,1.012,'High'
17.911,1,'High'
21.126,1.02,'High'
19.478,1.02,'High'
19.679,1,'High'
20.134,1.02,'High'
17.032,1.085,'High'
17.462,1.057,'High'
17.166,1.004,'High'
10.15,1.045,'High'
6.907,1.012,'High'
16.233,1.008,'High'
6.109,1.004,'High'
5.04,1,'High'
4.444,1.02,'High'
4.508,1.028,'High'
4.617,1.008,'High'
3.649,1.004,'High'
3.231,1.016,'High'
3.903,1.004,'High'
4.178,1.02,'High'
5.214,1,'High'
4.004,1.004,'High'
4.153,1.004,'High'
6.093,1,'High'
5.337,1.012,'High'
5.328,1.04,'High'
4.459,1.016,'High'
5.536,1.004,'High'
7.449,1.02,'High'
6.474,1.016,'High'
6.879,1.004,'High'
5.85,1,'High'
7.316,1,'High'
4.304,1.008,'High'
4.854,1,'High'
6.336,1,'High'
7.401,1,'High'
5.976,1.008,'High'
4.389,1.02,'High'
6.757,1,'High'
11.348,1.004,'High'
9.619,1,'High'
39.886,1.013,'Low'
43.903,1.004,'Low'
31.466,1.008,'Low'
17.939,1.04,'High'
18.696,1.032,'High'
17.393,1.036,'High'
18.045,1.016,'High'
18.887,1.036,'High'
19.146,1.012,'High'
12.644,1.012,'High'
6.717,1.008,'High'
5.895,1,'High'
14.587,1.004,'High'
18.547,1.004,'High'
12.482,1.016,'High'
7.121,1.02,'High'
11.222,1.016,'High'
7.939,1.008,'High'
6.555,1.016,'High'
4.806,1.024,'High'
5.802,1.008,'High'
9.583,1.024,'High'
9.275,1.028,'High'
8.089,1.008,'High'
5.992,1.036,'High'
5.802,1.02,'High'
4.611,1,'High'
5.53,1.012,'High'
6.695,1.004,'High'
5.85,1.065,'High'
7.045,1.004,'High'
7.154,1.024,'High'
7.228,1.008,'High'
4.211,1.053,'High'
5.433,1.012,'High'
6.636,1.004,'High'
6.874,1.032,'High'
5.374,1.016,'High'
5.583,1.016,'High'
4.275,1.02,'High'
4.321,1.008,'High'
5.717,1.004,'High'
4.255,1.077,'High'
4.668,1.559,'High'
4.752,1.285,'High'
4.478,1.028,'High'
4.502,1.016,'High'
11.085,3.606,'Very High'
12.496,3.785,'Very High'
5.336,1,'High'
8.126,1.004,'High'
10.158,1.012,'High'
6.186,1.016,'High'
7.777,1.008,'High'
6.037,1.012,'High'
5.773,1.02,'High'
6.36,1.008,'High'
8.559,1.004,'High'
6.263,1.008,'High'
6.049,1.004,'High'
8.166,1.016,'High'
4.364,1.032,'High'
5.709,1.008,'High'
7.231,1,'High'
7.659,1.049,'High'
7.04,1.032,'High'
9.462,1.02,'High'
7.709,1.02,'High'
4.413,1,'High'
5.98,1,'High'
6.648,1.02,'High'
6.801,1.008,'High'
5.721,1.016,'High'
5.757,1.008,'High'
5.329,1.008,'High'
4.397,1.004,'High'
5.866,1,'High'
6.183,1.016,'High'
9.211,1.251,'High'
14.409,1.202,'High'
6.927,1,'High'
9.47,1.004,'High'
4.324,1.093,'High'
5.745,1.012,'High'
8.577,1.012,'High'
10.502,1.008,'High'
11.846,1.008,'High'
9.753,1.004,'High'
5.688,1,'High'
4.457,1.02,'High'
5.215,1.041,'High'
6.567,1,'High'
8.583,1.004,'High'
8.097,1.024,'High'
6.354,1.004,'High'
6.279,1.024,'High'
4.51,1.036,'High'
5.283,1,'High'
10.206,1.016,'High'
7.821,1.037,'High'
8.785,1,'High'
8.413,1.004,'High'
8.39,1.008,'High'
3.947,1.012,'High'
5.368,1,'High'
7,1.016,'High'
6.76,1.041,'High'
9.571,1.065,'High'
6.789,1.036,'High'
10.668,1.032,'High'
4.004,1.016,'High'
4.3,1.008,'High'
7.802,1,'High'
6.886,1,'High'
7.372,1.008,'High'
6.482,1.004,'High'
7.972,1.008,'High'
4.692,1.004,'High'
4.976,1.053,'High'
6.671,1.004,'High'
7.178,1,'High'
12.32,1,'High'
18.514,1.364,'High'
11.467,1.073,'High'
4.02,1,'High'
4.737,1.004,'High'
5.838,1.024,'High'
6.907,1.024,'High'
5.352,1.004,'High'
7.117,1.008,'High'
9.431,1.016,'High'
4.028,1,'High'
5.583,1.012,'High'
6.203,1.004,'High'
5.753,1,'High'
6.595,1.024,'High'
4.813,1.008,'High'
5.538,1.028,'High'
4.968,1.024,'High'
7.02,1.049,'High'
6.611,1.008,'High'
16.741,1.012,'High'
19.555,1.02,'High'
21.882,1.004,'High'
18.846,1.004,'High'
16.737,1,'High'
17.883,1.008,'High'
22.228,1.016,'High'
18.474,1.016,'High'
18.903,1.004,'High'
11.101,1.105,'High'
6.732,1.016,'High'
3.858,1.036,'High'
5.83,1.032,'High'
4.85,1.008,'High'
4.996,1.028,'High'
5.696,1,'High'
6.13,1.016,'High'
5.725,1.016,'High'
3.87,1.032,'High'
4.757,1.012,'High'
5.866,1.008,'High'
5.675,1.02,'High'
4.866,1.008,'High'
9.984,1.036,'High'
8.049,1.028,'High'
4.194,1.024,'High'
5.421,1.004,'High'
10.809,1.008,'High'
6,1.024,'High'
8.202,1.024,'High'
