Jobs_per_ 1Minute,Jobs_per_ 5 Minutes,Jobs_per_ 15Minutes,Mem capacity,Disk_capacity_GB,Num_of_CPU_Cores,CPU_speed_per_Core,Avg_Recieve_Kbps,Avg_Transmit_Kbps,Class_Name
23.3,23.6,24.5,8,128.72872,8,1,22.025,26.548,'High'
27,27,27,8,128.72872,8,1,22.025,26.548,'High'
27.3,27,27.2,8,128.72872,8,1,22.025,26.548,'High'
28.182,27.727,26.545,8,128.72872,8,1,22.025,26.548,'High'
22.7,22,21.9,8,128.72872,8,1,22.025,26.548,'High'
24.2,24.4,24.9,8,128.72872,8,1,22.025,26.548,'High'
25.1,25.5,26.2,8,128.72872,8,1,22.025,26.548,'High'
26.273,25.091,23,8,128.72872,8,1,22.025,26.548,'High'
18.7,19.1,19.4,8,128.72872,8,1,22.025,26.548,'High'
26,25.6,25.7,8,128.72872,8,1,22.025,26.548,'High'
24.545,25,22.455,8,128.72872,8,1,22.025,26.548,'High'
6.4,6,4.7,8,128.72872,8,1,22.025,26.548,'High'
3.1,3.9,4.9,8,128.72872,8,1,22.025,26.548,'High'
8.6,8.7,9.1,8,128.72872,8,1,22.025,26.548,'High'
8.7,8.7,8,8,128.72872,8,1,22.025,26.548,'High'
9.091,9.545,9.909,8,128.72872,8,1,22.025,26.548,'High'
6.1,5.1,4.1,8,128.72872,8,1,22.025,26.548,'High'
3,2.7,2.9,8,128.72872,8,1,22.025,26.548,'High'
2.375,2.625,2.75,8,128.72872,8,1,22.025,26.548,'High'
6.4,5.9,5.9,8,128.72872,8,1,22.025,26.548,'High'
2.7,2.5,2,8,128.72872,8,1,22.025,26.548,'High'
3.9,3.8,3.8,8,128.72872,8,1,22.025,26.548,'High'
3.2,3.4,3.3,8,128.72872,8,1,22.025,26.548,'High'
4.2,4,4,8,128.72872,8,1,22.025,26.548,'High'
3.7,3.8,3.9,8,128.72872,8,1,22.025,26.548,'High'
2.5,2.4,2.3,8,128.72872,8,1,22.025,26.548,'High'
1.909,1.818,1.909,8,128.72872,8,1,22.025,26.548,'High'
2.1,2,2,8,128.72872,8,1,22.025,26.548,'High'
2.6,2.9,2.8,8,128.72872,8,1,22.025,26.548,'High'
2.7,2.9,3.1,8,128.72872,8,1,22.025,26.548,'High'
3.7,4.1,3.6,8,128.72872,8,1,22.025,26.548,'High'
2.3,2.3,2.4,8,128.72872,8,1,22.025,26.548,'High'
2.1,2,2,8,128.72872,8,1,22.025,26.548,'High'
2.8,2.7,3.1,8,128.72872,8,1,22.025,26.548,'High'
3.7,3.8,3.6,8,128.72872,8,1,22.025,26.548,'High'
3.182,3.182,3.545,8,128.72872,8,1,22.025,26.548,'High'
6.556,6.222,6.111,8,128.72872,8,1,22.025,26.548,'High'
8.4,7.9,7.8,8,128.72872,8,1,22.025,26.548,'High'
7,7,7,8,128.72872,8,1,22.025,26.548,'High'
4,4.1,4.3,8,128.72872,8,1,22.025,26.548,'High'
5,5.1,5.2,8,128.72872,8,1,22.025,26.548,'High'
5.182,4.909,4.727,8,128.72872,8,1,22.025,26.548,'High'
4,4.2,4,8,128.72872,8,1,22.025,26.548,'High'
4.4,4.5,4.4,8,128.72872,8,1,22.025,26.548,'High'
3.8,4.2,4.3,8,128.72872,8,1,22.025,26.548,'High'
4.182,4.091,4,8,128.72872,8,1,22.025,26.548,'High'
4.1,3.9,4,8,128.72872,8,1,22.025,26.548,'High'
3.5,3.8,4,8,128.72872,8,1,22.025,26.548,'High'
3.818,4,4,8,128.72872,8,1,22.025,26.548,'High'
4,4,4,8,128.72872,8,1,22.025,26.548,'High'
3.8,4,4,8,128.72872,8,1,22.025,26.548,'High'
4,4,4,8,128.72872,8,1,22.025,26.548,'High'
4.182,4,4,8,128.72872,8,1,22.025,26.548,'High'
3.9,4.7,6,8,128.72872,8,1,22.025,26.548,'High'
12.2,10.9,9.4,8,128.72872,8,1,22.025,26.548,'High'
4.7,5,4.7,8,128.72872,8,1,22.025,26.548,'High'
4.1,4.1,4,8,128.72872,8,1,22.025,26.548,'High'
4,4.1,4,8,128.72872,8,1,22.025,26.548,'High'
4.9,5,5.5,8,128.72872,8,1,22.025,26.548,'High'
9.545,10.818,11.182,8,128.72872,8,1,22.025,26.548,'High'
7.667,7.556,7.889,8,128.72872,8,1,22.025,26.548,'High'
8.4,7.9,7,8,128.72872,8,1,22.025,26.548,'High'
4.273,4.182,4.091,8,128.72872,8,1,22.025,26.548,'High'
4.4,4.6,4.7,8,128.72872,8,1,22.025,26.548,'High'
5.1,6.1,7.9,8,128.72872,8,1,22.025,26.548,'High'
15.8,13.9,13.8,8,128.72872,8,1,22.025,26.548,'High'
21.1,19.8,17.4,8,128.72872,8,1,22.025,26.548,'High'
3.5,3.9,3.9,8,128.72872,8,1,22.025,26.548,'High'
4.182,4,4.182,8,128.72872,8,1,22.025,26.548,'High'
10.2,10.3,10.2,8,128.72872,8,1,22.025,26.548,'High'
4.7,5.1,5.2,8,128.72872,8,1,22.025,26.548,'High'
10.9,10.7,10.9,8,128.72872,8,1,22.025,26.548,'High'
5,5.091,4.818,8,128.72872,8,1,22.025,26.548,'High'
4,4.1,4,8,128.72872,8,1,22.025,26.548,'High'
3.7,3.9,4,8,128.72872,8,1,22.025,26.548,'High'
4.2,4.2,4.1,8,128.72872,8,1,22.025,26.548,'High'
4.3,4.1,4,8,128.72872,8,1,22.025,26.548,'High'
4.273,4.364,4.455,8,128.72872,8,1,22.025,26.548,'High'
4.2,4.1,4.3,8,128.72872,8,1,22.025,26.548,'High'
5.5,5.8,6,8,128.72872,8,1,22.025,26.548,'High'
7.8,7.6,7.6,8,128.72872,8,1,22.025,26.548,'High'
8.9,9,10.2,8,128.72872,8,1,22.025,26.548,'High'
13.9,14.7,14,8,128.72872,8,1,22.025,26.548,'High'
11.6,11.1,11.1,8,128.72872,8,1,22.025,26.548,'High'
9.5,7.5,6.2,8,128.72872,8,1,22.025,26.548,'High'
4.4,5,5.8,8,128.72872,8,1,22.025,26.548,'High'
9.3,9.3,9.2,8,128.72872,8,1,22.025,26.548,'High'
7.7,7.4,7.5,8,128.72872,8,1,22.025,26.548,'High'
8.545,8,7.364,8,128.72872,8,1,22.025,26.548,'High'
3.2,3.3,3.5,8,128.72872,8,1,22.025,26.548,'High'
3.7,3.7,3.5,8,128.72872,8,1,22.025,26.548,'High'
1.3,1.1,1,8,128.72872,8,1,22.025,26.548,'High'
1.182,1,1,8,128.72872,8,1,22.025,26.548,'High'
1.4,1.4,2,8,128.72872,8,1,22.025,26.548,'High'
6.4,6.6,5.8,8,128.72872,8,1,22.025,26.548,'High'
1.3,1.4,1.4,8,128.72872,8,1,22.025,26.548,'High'
1.636,1.364,0.818,8,128.72872,8,1,22.025,26.548,'High'
0.3,0.5,0.5,8,128.72872,8,1,22.025,26.548,'High'
0.4,0.3,0.3,8,128.72872,8,1,22.025,26.548,'High'
0.909,0.909,1,8,128.72872,8,1,22.025,26.548,'High'
1,1.1,1,8,128.72872,8,1,22.025,26.548,'High'
1.2,1,1,8,128.72872,8,1,22.025,26.548,'High'
0.9,1,1,8,128.72872,8,1,22.025,26.548,'High'
1.273,1.091,0.909,8,128.72872,8,1,22.025,26.548,'High'
0.4,0.2,0.2,8,128.72872,8,1,22.025,26.548,'High'
1,1.2,1.2,8,128.72872,8,1,22.025,26.548,'High'
0.636,0.273,0.455,8,128.72872,8,1,22.025,26.548,'High'
4.5,5,5.5,8,128.72872,8,1,22.025,26.548,'High'
3,2.6,1.8,8,128.72872,8,1,22.025,26.548,'High'
0.3,0.3,0.5,8,128.72872,8,1,22.025,26.548,'High'
1.3,0.9,0.8,8,128.72872,8,1,22.025,26.548,'High'
0.3,0.2,0.1,8,128.72872,8,1,22.025,26.548,'High'
0.364,0.182,0.364,8,128.72872,8,1,22.025,26.548,'High'
1.6,1.3,1.2,8,128.72872,8,1,22.025,26.548,'High'
0.8,0.8,1,8,128.72872,8,1,22.025,26.548,'High'
1.5,2,2.8,8,128.72872,8,1,22.025,26.548,'High'
6.273,6.545,6.727,8,128.72872,8,1,22.025,26.548,'High'
6.8,6.4,5.1,8,128.72872,8,1,22.025,26.548,'High'
0.9,1,1.3,8,128.72872,8,1,22.025,26.548,'High'
1.9,1.6,1.3,8,128.72872,8,1,22.025,26.548,'High'
0.2,0.3,0,8,128.72872,8,1,22.025,26.548,'High'
0.273,0.273,0.091,8,128.72872,8,1,22.025,26.548,'High'
0.2,0.1,0.1,8,128.72872,8,1,22.025,26.548,'High'
1.7,1.8,2,8,128.72872,8,1,22.025,26.548,'High'
3,3,2.9,8,128.72872,8,1,22.025,26.548,'High'
1.364,1.182,1.455,8,128.72872,8,1,22.025,26.548,'High'
8.4,8.3,8,8,128.72872,8,1,22.025,26.548,'High'
4.2,3.8,4.1,8,128.72872,8,1,22.025,26.548,'High'
4.3,4.8,4.8,8,128.72872,8,1,22.025,26.548,'High'
4.5,4.8,4.6,8,128.72872,8,1,22.025,26.548,'High'
2.8,3.2,3.5,8,128.72872,8,1,22.025,26.548,'High'
5.1,4.3,3.6,8,128.72872,8,1,22.025,26.548,'High'
2.2,2.3,2.6,8,128.72872,8,1,22.025,26.548,'High'
5.2,6.8,9.7,8,128.72872,8,1,22.025,26.548,'High'
12.9,11.5,10.1,8,128.72872,8,1,22.025,26.548,'High'
9,9.6,9.6,8,128.72872,8,1,22.025,26.548,'High'
15.222,15,14.111,8,128.72872,8,1,22.025,26.548,'High'
5.727,6.636,6.636,8,128.72872,8,1,22.025,26.548,'High'
7.5,6.6,5.8,8,128.72872,8,1,22.025,26.548,'High'
4.4,5.1,6.4,8,128.72872,8,1,22.025,26.548,'High'
5.3,6.6,7.6,8,128.72872,8,1,22.025,26.548,'High'
6.4,5.6,5.5,8,128.72872,8,1,22.025,26.548,'High'
10.636,9.727,8.273,8,128.72872,8,1,22.025,26.548,'High'
1,0.8,1,8,128.72872,8,1,22.025,26.548,'High'
1,1,1.5,8,128.72872,8,1,22.025,26.548,'High'
5.9,6.1,6.7,8,128.72872,8,1,22.025,26.548,'High'
7.1,6.5,5.5,8,128.72872,8,1,22.025,26.548,'High'
4.364,4.273,5.091,8,128.72872,8,1,22.025,26.548,'High'
7.7,8.2,7.8,8,128.72872,8,1,22.025,26.548,'High'
6.7,5.6,4.8,8,128.72872,8,1,22.025,26.548,'High'
2.3,2.8,3.1,8,128.72872,8,1,22.025,26.548,'High'
4.667,5.111,5,8,128.72872,8,1,22.025,26.548,'High'
2.7,2.9,3.1,8,128.72872,8,1,22.025,26.548,'High'
3,2.9,2.8,8,128.72872,8,1,22.025,26.548,'High'
3.8,3.9,4.2,8,128.72872,8,1,22.025,26.548,'High'
4,4,3.7,8,128.72872,8,1,22.025,26.548,'High'
3.9,3.9,3.5,8,128.72872,8,1,22.025,26.548,'High'
1.818,2.091,3.091,8,128.72872,8,1,22.025,26.548,'High'
6.9,7.1,7.5,8,128.72872,8,1,22.025,26.548,'High'
11.9,11.7,11.2,8,128.72872,8,1,22.025,26.548,'High'
5.1,5.5,6.1,8,128.72872,8,1,22.025,26.548,'High'
8.4,8.9,9.7,8,128.72872,8,1,22.025,26.548,'High'
14.8,16.5,17.1,8,128.72872,8,1,22.025,26.548,'High'
7.9,7.7,7.9,8,128.72872,8,1,22.025,26.548,'High'
5.6,5.5,4.9,8,128.72872,8,1,22.025,26.548,'High'
3.2,3.2,3.5,8,128.72872,8,1,22.025,26.548,'High'
6.9,7.3,7,8,128.72872,8,1,22.025,26.548,'High'
4.091,3.818,4.091,8,128.72872,8,1,22.025,26.548,'High'
5.222,5.556,5.556,8,128.72872,8,1,22.025,26.548,'High'
5.8,5.5,5.3,8,128.72872,8,1,22.025,26.548,'High'
4.8,4.5,4.2,8,128.72872,8,1,22.025,26.548,'High'
2.6,3.3,4,8,128.72872,8,1,22.025,26.548,'High'
5.5,6,5.5,8,128.72872,8,1,22.025,26.548,'High'
8.2,8.7,9.3,8,128.72872,8,1,22.025,26.548,'High'
9.222,9,8.556,8,128.72872,8,1,22.025,26.548,'High'
6.3,5.6,4.9,8,128.72872,8,1,22.025,26.548,'High'
3.4,3.1,3.1,8,128.72872,8,1,22.025,26.548,'High'
1.636,2.636,2.636,8,128.72872,8,1,22.025,26.548,'High'
2.5,2.8,3.4,8,128.72872,8,1,22.025,26.548,'High'
4.3,5,5.4,8,128.72872,8,1,22.025,26.548,'High'
6.2,5,4.2,8,128.72872,8,1,22.025,26.548,'High'
4,4.6,5,8,128.72872,8,1,22.025,26.548,'High'
5.3,4.9,4.3,8,128.72872,8,1,22.025,26.548,'High'
3.364,3.091,4.091,8,128.72872,8,1,22.025,26.548,'High'
7.9,8.1,7.9,8,128.72872,8,1,22.025,26.548,'High'
7.6,8.8,9.8,8,128.72872,8,1,22.025,26.548,'High'
13.667,13,11.222,8,128.72872,8,1,22.025,26.548,'High'
4.9,4.9,5.5,8,128.72872,8,1,22.025,26.548,'High'
10.273,9.909,10.091,8,128.72872,8,1,22.025,26.548,'High'
10.778,10.556,9.778,8,128.72872,8,1,22.025,26.548,'High'
4.2,4.5,5,8,128.72872,8,1,22.025,26.548,'High'
6.7,6.9,6.9,8,128.72872,8,1,22.025,26.548,'High'
8.5,8.3,7.4,8,128.72872,8,1,22.025,26.548,'High'
4.667,4.667,4.667,8,128.72872,8,1,22.025,26.548,'High'
4.4,4.2,4.1,8,128.72872,8,1,22.025,26.548,'High'
6.222,6.778,7.222,8,128.72872,8,1,22.025,26.548,'High'
9.2,9.7,9.7,8,128.72872,8,1,22.025,26.548,'High'
6.111,5.111,4.444,8,128.72872,8,1,22.025,26.548,'High'
6.7,6.3,6.4,8,128.72872,8,1,22.025,26.548,'High'
3.5,4.2,3.9,8,128.72872,8,1,22.025,26.548,'High'
2,2.1,2.6,8,128.72872,8,1,22.025,26.548,'High'
3.9,3.7,4.6,8,128.72872,8,1,22.025,26.548,'High'
8.3,8.5,7.9,8,128.72872,8,1,22.025,26.548,'High'
3.3,3.9,4.4,8,128.72872,8,1,22.025,26.548,'High'
6.7,6.7,5.8,8,128.72872,8,1,22.025,26.548,'High'
2.909,2.455,2.455,8,128.72872,8,1,22.025,26.548,'High'
3.9,4.4,4.3,8,128.72872,8,1,22.025,26.548,'High'
2.1,2.2,2.4,8,128.72872,8,1,22.025,26.548,'High'
5.7,6,7.3,8,128.72872,8,1,22.025,26.548,'High'
13.8,13.6,12.8,8,128.72872,8,1,22.025,26.548,'High'
8.1,7.9,7.9,8,128.72872,8,1,22.025,26.548,'High'
7.8,8.8,10.4,8,128.72872,8,1,22.025,26.548,'High'
13.1,11.4,10.2,8,128.72872,8,1,22.025,26.548,'High'
10.2,9.8,9.3,8,128.72872,8,1,22.025,26.548,'High'
7,6.6,7.1,8,128.72872,8,1,22.025,26.548,'High'
11.2,10.8,9.6,8,128.72872,8,1,22.025,26.548,'High'
5,6,6.667,8,128.72872,8,1,22.025,26.548,'High'
7.1,6.6,5.8,8,128.72872,8,1,22.025,26.548,'High'
4.222,4.111,3.778,8,128.72872,8,1,22.025,26.548,'High'
2,2.6,3,8,128.72872,8,1,22.025,26.548,'High'
3.8,3.9,3.6,8,128.72872,8,1,22.025,26.548,'High'
5.7,4.9,4.8,8,128.72872,8,1,22.025,26.548,'High'
3.2,3.5,4.7,8,128.72872,8,1,22.025,26.548,'High'
15.8,14.6,14,8,128.72872,8,1,22.025,26.548,'High'
7.1,7.2,8.2,8,128.72872,8,1,22.025,26.548,'High'
16.222,15.667,14.333,8,128.72872,8,1,22.025,26.548,'High'
10.909,9.636,8.727,8,128.72872,8,1,22.025,26.548,'High'
1.3,1.1,1.3,8,128.72872,8,1,22.025,26.548,'High'
4.2,4.7,5.6,8,128.72872,8,1,22.025,26.548,'High'
6.909,6.727,6.091,8,128.72872,8,1,22.025,26.548,'High'
3.6,3.8,4.3,8,128.72872,8,1,22.025,26.548,'High'
5.1,5.5,5.3,8,128.72872,8,1,22.025,26.548,'High'
2.9,2.5,2.8,8,128.72872,8,1,22.025,26.548,'High'
7.6,7.2,7.9,8,128.72872,8,1,22.025,26.548,'High'
12.3,12.6,13.1,8,128.72872,8,1,22.025,26.548,'High'
8,7.7,6.5,8,128.72872,8,1,22.025,26.548,'High'
6,6,6.9,8,128.72872,8,1,22.025,26.548,'High'
9.3,9.1,8.1,8,128.72872,8,1,22.025,26.548,'High'
5.2,5.4,5.5,8,128.72872,8,1,22.025,26.548,'High'
5.4,5.1,5.5,8,128.72872,8,1,22.025,26.548,'High'
9.4,8.8,8.5,8,128.72872,8,1,22.025,26.548,'High'
7.444,7.556,8,8,128.72872,8,1,22.025,26.548,'High'
12.1,12.3,12.8,8,128.72872,8,1,22.025,26.548,'High'
8.9,7.5,6.4,8,128.72872,8,1,22.025,26.548,'High'
4.2,5.5,6.9,8,128.72872,8,1,22.025,26.548,'High'
2.636,2.182,1.818,8,128.72872,8,1,22.025,26.548,'High'
1.6,1.7,2.6,8,128.72872,8,1,22.025,26.548,'High'
6.9,8,7.5,8,128.72872,8,1,22.025,26.548,'High'
3.7,4.1,4.1,8,128.72872,8,1,22.025,26.548,'High'
4.5,4.8,5.5,8,128.72872,8,1,22.025,26.548,'High'
8.909,8.636,8,8,128.72872,8,1,22.025,26.548,'High'
1.8,2,2.6,8,128.72872,8,1,22.025,26.548,'High'
6.5,7,7.8,8,128.72872,8,1,22.025,26.548,'High'
10.3,11,10.4,8,128.72872,8,1,22.025,26.548,'High'
9.9,10.6,9.8,8,128.72872,8,1,22.025,26.548,'High'
6.364,5.545,5.545,8,128.72872,8,1,22.025,26.548,'High'
7.9,6.8,6.3,8,128.72872,8,1,22.025,26.548,'High'
4,3.8,3.8,8,128.72872,8,1,22.025,26.548,'High'
4.2,5.6,6.7,8,128.72872,8,1,22.025,26.548,'High'
6.2,5.4,3.9,8,128.72872,8,1,22.025,26.548,'High'
0.4,0.6,1,8,128.72872,8,1,22.025,26.548,'High'
9,9.1,9.6,8,128.72872,8,1,22.025,26.548,'High'
10.2,10.3,9.5,8,128.72872,8,1,22.025,26.548,'High'
14.2,14.7,13.8,8,128.72872,8,1,22.025,26.548,'High'
3.3,3.2,3.7,8,128.72872,8,1,22.025,26.548,'High'
4.9,5.1,4.7,8,128.72872,8,1,22.025,26.548,'High'
4.2,3.6,3.2,8,128.72872,8,1,22.025,26.548,'High'
2.5,2.4,2.5,8,128.72872,8,1,22.025,26.548,'High'
1.4,2.1,3.5,8,128.72872,8,1,22.025,26.548,'High'
10.5,9.7,8.5,8,128.72872,8,1,22.025,26.548,'High'
8.5,7.9,7,8,128.72872,8,1,22.025,26.548,'High'
5.6,6.5,6.4,8,128.72872,8,1,22.025,26.548,'High'
4.8,4.8,5.4,8,128.72872,8,1,22.025,26.548,'High'
10.6,10.6,9.5,8,128.72872,8,1,22.025,26.548,'High'
1.3,1.4,1.6,8,128.72872,8,1,22.025,26.548,'High'
5.8,6,6.5,8,128.72872,8,1,22.025,26.548,'High'
3.8,3.9,4.6,8,128.72872,8,1,22.025,26.548,'High'
5.7,5.3,5,8,128.72872,8,1,22.025,26.548,'High'
11.6,11.7,11.6,8,128.72872,8,1,22.025,26.548,'High'
3.9,4.1,4.4,8,128.72872,8,1,22.025,26.548,'High'
7.5,7.7,7,8,128.72872,8,1,22.025,26.548,'High'
2.9,3.2,3.4,8,128.72872,8,1,22.025,26.548,'High'
2.8,2.7,2.4,8,128.72872,8,1,22.025,26.548,'High'
1.818,1.818,2,8,128.72872,8,1,22.025,26.548,'High'
2.5,4.1,7.7,8,128.72872,8,1,22.025,26.548,'High'
18.7,18.4,16.4,8,128.72872,8,1,22.025,26.548,'High'
9.9,10.4,10.8,8,128.72872,8,1,22.025,26.548,'High'
15.3,14.5,13.6,8,128.72872,8,1,22.025,26.548,'High'
11,10,9.3,8,128.72872,8,1,22.025,26.548,'High'
6,5.9,6.6,8,128.72872,8,1,22.025,26.548,'High'
9.3,9.6,8.9,8,128.72872,8,1,22.025,26.548,'High'
5.4,5.4,5.6,8,128.72872,8,1,22.025,26.548,'High'
7.7,7.4,6.9,8,128.72872,8,1,22.025,26.548,'High'
5,4.7,4.9,8,128.72872,8,1,22.025,26.548,'High'
9.182,8.636,7.545,8,128.72872,8,1,22.025,26.548,'High'
0.6,0.8,1,8,128.72872,8,1,22.025,26.548,'High'
1.1,1.2,1.6,8,128.72872,8,1,22.025,26.548,'High'
6,6.1,6.6,8,128.72872,8,1,22.025,26.548,'High'
6.455,5.909,5.182,8,128.72872,8,1,22.025,26.548,'High'
4.1,4.3,4.8,8,128.72872,8,1,22.025,26.548,'High'
5.6,5.2,4.3,8,128.72872,8,1,22.025,26.548,'High'
1.2,1.3,2.6,8,128.72872,8,1,22.025,26.548,'High'
5.3,5.6,5,8,128.72872,8,1,22.025,26.548,'High'
5.1,5.6,7.3,8,128.72872,8,1,22.025,26.548,'High'
11.1,10.6,10.9,8,128.72872,8,1,22.025,26.548,'High'
12.9,11.5,9,8,128.72872,8,1,22.025,26.548,'High'
2.9,3,3,8,128.72872,8,1,22.025,26.548,'High'
3.2,3.4,3.2,8,128.72872,8,1,22.025,26.548,'High'
3.1,2.9,3,8,128.72872,8,1,22.025,26.548,'High'
4.4,5,5.4,8,128.72872,8,1,22.025,26.548,'High'
7.8,6.9,6.9,8,128.72872,8,1,22.025,26.548,'High'
11.2,12,11.6,8,128.72872,8,1,22.025,26.548,'High'
4.4,4.8,5.6,8,128.72872,8,1,22.025,26.548,'High'
6.9,6.7,6.4,8,128.72872,8,1,22.025,26.548,'High'
4.8,4.9,5.3,8,128.72872,8,1,22.025,26.548,'High'
7.1,6.4,5.5,8,128.72872,8,1,22.025,26.548,'High'
2,1.455,1.182,8,128.72872,8,1,22.025,26.548,'High'
1.1,1,1.2,8,128.72872,8,1,22.025,26.548,'High'
3.5,3.9,5,8,128.72872,8,1,22.025,26.548,'High'
7.8,6.9,6.2,8,128.72872,8,1,22.025,26.548,'High'
3.7,3.3,3.4,8,128.72872,8,1,22.025,26.548,'High'
6.273,6.091,6.182,8,128.72872,8,1,22.025,26.548,'High'
3.9,3.6,3.4,8,128.72872,8,1,22.025,26.548,'High'
4.7,4.8,5.5,8,128.72872,8,1,22.025,26.548,'High'
8.5,9,9.9,8,128.72872,8,1,22.025,26.548,'High'
8.5,7.6,6.6,8,128.72872,8,1,22.025,26.548,'High'
8,8,8.2,8,128.72872,8,1,22.025,26.548,'High'
7.8,7.5,8.6,8,128.72872,8,1,22.025,26.548,'High'
13,13.2,12.4,8,128.72872,8,1,22.025,26.548,'High'
3.5,4.2,4.4,8,128.72872,8,1,22.025,26.548,'High'
3.7,3.3,3.1,8,128.72872,8,1,22.025,26.548,'High'
2.8,4.1,6,8,128.72872,8,1,22.025,26.548,'High'
8.7,7.9,6.8,8,128.72872,8,1,22.025,26.548,'High'
5.3,5.7,5.5,8,128.72872,8,1,22.025,26.548,'High'
6.3,7.2,7.4,8,128.72872,8,1,22.025,26.548,'High'
10.5,10.1,10.3,8,128.72872,8,1,22.025,26.548,'High'
8.8,9.3,10.4,8,128.72872,8,1,22.025,26.548,'High'
16.7,17.3,16.1,8,128.72872,8,1,22.025,26.548,'High'
4.4,3,1.9,8,128.72872,8,1,22.025,26.548,'High'
3.455,3.909,4.818,8,128.72872,8,1,22.025,26.548,'High'
6.5,6.6,6,8,128.72872,8,1,22.025,26.548,'High'
3.8,3.8,3.7,8,128.72872,8,1,22.025,26.548,'High'
5.4,5.7,5.1,8,128.72872,8,1,22.025,26.548,'High'
1.818,2.182,3.364,8,128.72872,8,1,22.025,26.548,'High'
11.9,12.4,11.9,8,128.72872,8,1,22.025,26.548,'High'
4.4,4.2,4.5,8,128.72872,8,1,22.025,26.548,'High'
9.7,10.6,10.9,8,128.72872,8,1,22.025,26.548,'High'
5.667,5.556,6.444,8,128.72872,8,1,22.025,26.548,'High'
11.7,11.4,10.5,8,128.72872,8,1,22.025,26.548,'High'
4.1,3.7,4.2,8,128.72872,8,1,22.025,26.548,'High'
6.6,6.9,7.2,8,128.72872,8,1,22.025,26.548,'High'
11.9,11.7,10.8,8,128.72872,8,1,22.025,26.548,'High'
4.7,4.4,3.9,8,128.72872,8,1,22.025,26.548,'High'
2.8,3,3.4,8,128.72872,8,1,22.025,26.548,'High'
5,5.5,5.6,8,128.72872,8,1,25.721,412.473,'High'
4.7,4.9,5.2,8,128.72872,8,1,25.721,412.473,'High'
7,6.6,5.7,8,128.72872,8,1,25.721,412.473,'High'
2,2.455,3.727,8,128.72872,8,1,25.721,412.473,'High'
6.5,6.1,5.5,8,128.72872,8,1,25.721,412.473,'High'
5.6,6.5,7.1,8,128.72872,8,1,25.721,412.473,'High'
5.4,5.7,5,8,128.72872,8,1,25.721,412.473,'High'
4.3,4.9,5.3,8,128.72872,8,1,25.721,412.473,'High'
6.8,5.4,4.7,8,128.72872,8,1,25.721,412.473,'High'
1.636,2.091,3.273,8,128.72872,8,1,25.721,412.473,'High'
8,9,10.5,8,128.72872,8,1,25.721,412.473,'High'
15.5,13.8,11.4,8,128.72872,8,1,25.721,412.473,'High'
4.444,3.889,4,8,128.72872,8,1,25.721,412.473,'High'
5.8,6,6.3,8,128.72872,8,1,25.721,412.473,'High'
8.3,8.4,8.6,8,128.72872,8,1,25.721,412.473,'High'
7.2,8.3,9.3,8,128.72872,8,1,25.721,412.473,'High'
7.3,8.7,9.8,8,128.72872,8,1,25.721,412.473,'High'
9.4,8.2,8.1,8,128.72872,8,1,25.721,412.473,'High'
8,8.556,9.111,8,128.72872,8,1,25.721,412.473,'High'
6.7,7.5,7.9,8,128.72872,8,1,25.721,412.473,'High'
6.7,6.2,5.7,8,128.72872,8,1,25.721,412.473,'High'
5.8,5.8,6.4,8,128.72872,8,1,25.721,412.473,'High'
7.4,7.2,6.9,8,128.72872,8,1,25.721,412.473,'High'
6.7,5.7,5.4,8,128.72872,8,1,25.721,412.473,'High'
8.2,7.9,8.1,8,128.72872,8,1,25.721,412.473,'High'
11.4,10.9,10.1,8,128.72872,8,1,25.721,412.473,'High'
6.8,6.7,6.3,8,128.72872,8,1,25.721,412.473,'High'
5.5,5.8,6.1,8,128.72872,8,1,25.721,412.473,'High'
5.9,5.8,5.7,8,128.72872,8,1,25.721,412.473,'High'
9.2,8.5,7.8,8,128.72872,8,1,25.721,412.473,'High'
4.4,4.6,4.6,8,128.72872,8,1,25.721,412.473,'High'
4.2,3.8,4.5,8,128.72872,8,1,25.721,412.473,'High'
4.9,4.5,4.7,8,128.72872,8,1,25.721,412.473,'High'
9.4,9.7,10.8,8,128.72872,8,1,25.721,412.473,'High'
6.5,5.8,4.4,8,128.72872,8,1,25.721,412.473,'High'
3,2.636,2.545,8,128.72872,8,1,25.721,412.473,'High'
2.6,2.6,2.9,8,128.72872,8,1,25.721,412.473,'High'
5,4.8,4.8,8,128.72872,8,1,25.721,412.473,'High'
5.2,5.7,6.9,8,128.72872,8,1,25.721,412.473,'High'
6.1,6.7,7.5,8,128.72872,8,1,25.721,412.473,'High'
9.2,9.1,9.5,8,128.72872,8,1,25.721,412.473,'High'
13,12.4,10.6,8,128.72872,8,1,25.721,412.473,'High'
7.8,7.9,7.9,8,128.72872,8,1,25.721,412.473,'High'
11.3,9.5,8.3,8,128.72872,8,1,25.721,412.473,'High'
7.222,7.111,6.222,8,128.72872,8,1,25.721,412.473,'High'
4,4,4.6,8,128.72872,8,1,25.721,412.473,'High'
10.1,10.1,9.7,8,128.72872,8,1,25.721,412.473,'High'
8.3,7.6,7.6,8,128.72872,8,1,25.721,412.473,'High'
6.1,5.1,4.7,8,128.72872,8,1,25.721,412.473,'High'
4.111,4.111,4.333,8,128.72872,8,1,25.721,412.473,'High'
5.3,6,6,8,128.72872,8,1,25.721,412.473,'High'
